HPDL	6.456131197
AHCTF1	4.481933719
DCAF8	4.187263708
GLIPR2	3.963326821
RALGPS2	3.86405135
NDUFB9	3.673522228
COX20	3.389960764
ERAL1	3.385097273
SEPT10	3.305173337
RRP15	3.271817752
C1orf123	3.24372597
PPIL1	3.219164145
YLPM1	3.118512002
SRCAP	2.942540298
WNK1	2.932492397
GEMIN4	2.901548753
PHF6	2.789115959
TTC9C	2.762654112
TJP1	2.732873694
ATP2B1	2.690581671
ATP2B4	2.59348928
DARS2	2.590681087
MDN1	2.551519374
BOD1L1	2.508443773
SRSF2	2.490374039
DYNC1LI2	2.456874516
VBP1	2.385127009
USP15	2.354322871
SPTLC1	2.334932646
USP7	2.148038876
AATF	2.133985136
HDAC1	2.066177934
GNPDA1	2.045128202
PODXL	2.017309546
UBXN4	2.008143046
PYCRL	1.95670735
AK4	1.941213226
POLD2	1.91812198
NDUFB5	1.856021113
CENPV	1.838949307
MYL3	1.837185145
ACSL4	1.837137116
SEC24B	1.821069168
HIBADH	1.79687786
NDUFS8	1.794669729
PFDN1	1.79339445
FARSA	1.78351004
ACAD9	1.779415896
NAA38	1.77704678
PTPRF	1.757669897
TIMM50	1.754260754
DSC1	1.749352656
TRIO	1.731715523
RPS29	1.724819205
PFDN6	1.713331469
PACSIN3	1.706528747
NUFIP2	1.689199751
TIAL1	1.650450581
SNRPF	1.591332528
PRMT3	1.567243799
RPL10	1.566295975
UCK2	1.565196653
CD97	1.55719455
CBX5	1.539540472
UBE4B	1.53650103
RPL21	1.517809148
NPM1	1.512991313
RPS28	1.500867494
MRPS30	1.490001758
ARPC5L	1.47576883
UNC84A	1.47066816
NEXN	1.468118003
RCL1	1.435673524
EDF1	1.413335023
RPL5	1.391184635
BLMH	1.346136006
SMS	1.332276041
MT2A	1.310129093
FAM98B	1.297898365
PDE3A	1.293304071
C8orf33	1.290277971
RAD21	1.261800552
WDR5	1.225070659
MRPL39	1.217617031
WDR61	1.21172967
PDCD10	1.207147235
UBE2I	1.203590448
EIF3D	1.196788171
CMPK1	1.194237465
PROX1	1.18780578
PITPNA	1.185740994
COPS4	1.163789242
RBM8A	1.155072343
RPS6	1.150491983
SEPT11	1.141537757
NCBP1	1.139063838
DYNLRB1	1.136618084
PEX14	1.102714913
ELAC2	1.093630476
PPP1R18	1.084215189
HEBP1	1.080556683
LUZP1	1.074076954
AP2A1	1.063583736
BCLAF1	1.056914042
ZC3HAV1L	1.026389566
PSMB1	1.026135044
PSIP1	1.004242588
TTC38	1.000255322
SYPL1	1.000182538
COPS2	0.996682229
SMARCA2	0.988900702
GFM1	0.987224637
HIST1H1B	0.981236134
MTHFD1	0.979915643
FAM98A	0.979044309
HEXB	0.975425856
FKBP3	0.97067028
TFB2M	0.96754037
RPL19	0.965255794
MCTS1	0.964370822
FOXK1	0.95997976
TUBG1	0.952950978
CYCS	3.006770731
POLR2H	2.838167567
PURB	5.654112406
HINT2	4.1559904
BST2	7.533484474
NUP214	5.032982769
DNAJC3	6.265661814
TP53BP1	3.377004849
SEC63	4.124857324
PLCG1	5.122534814
SMNDC1	5.133683088
IPO11	3.228737703
PTPLAD1	1.211105505
CCDC51	1.682897625
RPL29	1.177355106
MRPL10	1.291689479
SLTM	1.905093326
BLVRA	1.031413746
ERH	1.110037752
STAT5B	2.694109552
NDUFB6	1.061268727
THOC2	1.899458411
ACOT9	1.052995351
EIF4E	1.025931516
NUP210	1.986132148
DAP3	1.11819199
SNX3	2.482960435
PRPF31	2.976382099
MSH2	1.403947354
PWP2	1.178155139
MAK16	0.975767956
MRPL44	1.006498896
SNRPB2	0.950434663
BCCIP	2.152023473
SFXN3	1.658101363
SCAF8	2.858103746
GNL1	1.16552524
NHP2	2.685570684
PELP1	2.38746544
HBEBP2BPA	2.665414818
NCLN	2.515159331
CLCC1	1.796154021
MRPL37	2.337513888
MRPL27	3.509528478
CLNS1A	1.777994011
